,G,p,budget,from_cache,method,trial_id,min_exposed_value,mip_value,greedy_intersection,maxD,I_size,v1_size,v2_size,num_cross_edges,duration,updated_MIP
843,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya12.json,random,0,"(292.8, 10.158740079360236)",177.13319658404743,12,27,3527,14809,14613,28708,2.3514916659987652,2275.183986840205
844,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya12.json,random,1,"(289, 28.556960622587273)",178.36656901227866,5,27,3527,14809,14613,28708,1.5288547699983608,2276.4173592684365
845,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb7.json,random,1,"(1379.2, 56.87442307399698)",522.1219413655277,2,45,2690,26982,31238,137135,6.5201602689994616,4704.787003494811
846,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa5.json,mip_gurobi,1,"(1033.2, 31.83080269173242)",417.1148115886738,259,73,1205,15984,39669,143470,38.27608705400053,2444.907262718405
847,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya12.json,dependent,0,"(246.8, 23.98332754227403)",151.45415354493582,198,27,3527,14809,14613,28708,2.5989561539990973,2249.5049438010933
848,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya12.json,greedy_weighted,1,"(239.6, 14.010710188994702)",153.69546655190666,-1,27,3527,14809,14613,28708,0.08074069299982511,2251.746256808064
849,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/vb11.json,mip_gurobi,0,"(518, 39.73034105063786)",265.09012752718274,185,23,5881,26613,16609,44523,9.668803094000397,5251.192720745216
850,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb7.json,greedy_weighted,1,"(1257.8, 23.3173754955398)",474.7560691531169,-1,45,2690,26982,31238,137135,0.6734458279988758,4657.4211312824
851,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb7.json,greedy_weighted,0,"(1229, 57.34544445725397)",474.7560691531169,-1,45,2690,26982,31238,137135,0.6967946299992036,4657.4211312824
852,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa5.json,mip_gurobi,0,"(1061.8, 57.529992177993556)",417.1148115886738,259,73,1205,15984,39669,143470,40.87377746600032,2444.907262718405
853,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya12.json,greedy_weighted,0,"(231.2, 13.553597308463905)",153.69546655190666,-1,27,3527,14809,14613,28708,0.07949552900026903,2251.746256808064
854,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya12.json,dependent,1,"(254.2, 16.084153692376855)",151.52200431280016,207,27,3527,14809,14613,28708,3.2247030639991863,2249.5727945689578
855,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb7.json,dependent,1,"(1293.2, 58.04050309912897)",472.7944726631336,175,45,2690,26982,31238,137135,11.838325442000494,4655.459534792417
856,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya12.json,mip_gurobi,0,"(241.4, 25.870832997798892)",148.43243216005206,239,27,3527,14809,14613,28708,4.3633590130011735,2246.4832224162096
857,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/vb11.json,mip_gurobi,1,"(509, 15.84297951775486)",265.09012752718274,185,23,5881,26613,16609,44523,12.139954319998653,5251.192720745216
858,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya12.json,mip_gurobi,1,"(244.4, 17.67201177002777)",148.43243216005206,239,27,3527,14809,14613,28708,4.5770467829988775,2246.4832224162096
859,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb7.json,dependent,0,"(1273, 22.39419567655869)",475.1340632803463,157,45,2690,26982,31238,137135,11.306717059998846,4657.79912540963
860,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib9.json,random,1,"(857.6, 18.0914344373242)",394.654862526062,6,35,5472,30396,19909,68070,2.734433720999732,6222.03274203689
861,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ja7.json,mip_gurobi,0,"(1205.6, 38.409634208099405)",457.3321065209005,247,67,1803,21199,36444,150694,41.24448409799879,3365.9744563124013
862,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib9.json,random,0,"(876.2, 27.941009287425533)",395.2550854687009,6,35,5472,30396,19909,68070,2.6405183930000935,6222.632964979529
863,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua15.json,random,1,"(190.8, 20.813457185196313)",126.304385167392,11,32,1912,9085,13026,22134,1.9661979409993364,1198.9482185717227
864,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib9.json,greedy_weighted,0,"(762.6, 24.419254697881343)",363.0676962255384,-1,35,5472,30396,19909,68070,0.5644569489995774,6190.445575736367
865,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua15.json,random,0,"(194.2, 30.16123339653072)",125.96563244536192,18,32,1912,9085,13026,22134,1.3661700669999846,1198.6094658496927
866,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ja7.json,mip_gurobi,1,"(1253.4, 15.274161188098024)",457.3321065209005,247,67,1803,21199,36444,150694,43.657088326999656,3365.9744563124013
867,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa7.json,random,0,"(1341.4, 47.69486345509336)",519.5936177032946,9,40,3208,28622,29068,127175,4.519106526999167,5167.36582034174
868,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib9.json,dependent,0,"(788.2, 42.055915160652496)",359.07110670825136,137,35,5472,30396,19909,68070,6.6036145750003925,6186.448986219079
869,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua15.json,dependent,0,"(161, 12.489995996796797)",102.40847093468348,239,32,1912,9085,13026,22134,2.1440480439996463,1175.0523043390142
870,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua15.json,greedy_weighted,0,"(154.4, 10.358571330062848)",102.66991852547956,-1,32,1912,9085,13026,22134,0.08169197299866937,1175.3137519298102
871,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa7.json,random,1,"(1374, 48.202697019980114)",519.8702444406829,8,40,3208,28622,29068,127175,6.557327174999955,5167.642447079128
872,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua15.json,dependent,1,"(161.8, 10.134100848126586)",102.30357408317751,232,32,1912,9085,13026,22134,2.1389130860006844,1174.9474074875081
873,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua15.json,greedy_weighted,1,"(143.4, 5.412947441089743)",102.66991852547956,-1,32,1912,9085,13026,22134,0.07063091499912844,1175.3137519298102
874,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa7.json,greedy_weighted,0,"(1215.4, 50.99803917799193)",474.137758001986,-1,40,3208,28622,29068,127175,0.2571807149997767,5121.909960640432
875,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib9.json,greedy_weighted,1,"(762.8, 31.681224723801318)",363.0676962255384,-1,35,5472,30396,19909,68070,0.8071910689996002,6190.445575736367
876,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib9.json,dependent,1,"(790.2, 22.509997778764884)",358.85252738469904,156,35,5472,30396,19909,68070,7.192114979001419,6186.230406895527
877,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa7.json,greedy_weighted,1,"(1206, 36.32492257390234)",474.137758001986,-1,40,3208,28622,29068,127175,1.2643605600005683,5121.909960640432
878,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua15.json,mip_gurobi,1,"(144.6, 8.82043082847998)",99.4198785266626,279,32,1912,9085,13026,22134,2.502078988998619,1172.0637119309933
879,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua15.json,mip_gurobi,0,"(160.8, 17.81010948871455)",99.4198785266626,279,32,1912,9085,13026,22134,3.666895161000866,1172.0637119309933
880,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa7.json,dependent,0,"(1274.8, 18.965758619153622)",472.3823244540887,151,40,3208,28622,29068,127175,11.361855518000086,5120.154527092534
881,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb7.json,mip_gurobi,1,"(1259.2, 61.04260807010134)",459.8706850185456,222,45,2690,26982,31238,137135,24.525623911998988,4642.535747147828
882,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb7.json,mip_gurobi,0,"(1231.6, 28.728035087697865)",459.8706850185456,222,45,2690,26982,31238,137135,24.511647620000076,4642.535747147828
883,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb6.json,random,0,"(1414.6, 88.16064881793918)",554.1106823159163,10,71,1804,21703,36341,151494,4.994034204999481,3580.409096495946
884,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa7.json,dependent,1,"(1257.4, 47.65815774870027)",473.06668509670754,154,40,3208,28622,29068,127175,12.837361620999218,5120.838887735153
885,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb6.json,random,1,"(1411.4, 41.428251230289696)",553.8727174101858,15,71,1804,21703,36341,151494,5.401003128999946,3580.1711315902157
886,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb6.json,greedy_weighted,0,"(1249.6, 37.87875393937873)",481.40407387346136,-1,71,1804,21703,36341,151494,0.3288273879988992,3507.702488053491
887,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb6.json,greedy_weighted,1,"(1268.2, 48.59732502926473)",481.40407387346136,-1,71,1804,21703,36341,151494,0.30498779699883016,3507.702488053491
888,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib9.json,mip_gurobi,1,"(770.8, 13.718600511714014)",350.0193476567061,183,35,5472,30396,19909,68070,15.251431284999851,6177.397227167535
889,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib9.json,mip_gurobi,0,"(783.6, 29.627689751312033)",350.0193476567061,183,35,5472,30396,19909,68070,16.650310749999335,6177.397227167535
890,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb13.json,random,1,"(358, 14.370107863199914)",207.82750722218273,5,26,4128,17579,15099,33300,3.3095791180003284,2871.982106694493
891,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb13.json,random,0,"(361, 10.559356040971437)",207.27713322413868,13,26,4128,17579,15099,33300,2.535471035998853,2871.4317326964488
892,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa7.json,mip_gurobi,0,"(1248.4, 52.95564181463576)",458.91515589932703,204,40,3208,28622,29068,127175,26.0823847899992,5106.6873585377725
893,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma14.json,random,0,"(173.6, 14.791889669680476)",116.12192430059004,20,23,1792,8413,12729,20872,3.0493571660008456,1080.2027939629836
894,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb13.json,greedy_weighted,0,"(292.8, 19.690099034794112)",179.97145387312543,-1,26,4128,17579,15099,33300,0.17014722100066138,2844.1260533454356
895,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb9.json,random,0,"(935.4, 29.492371895118914)",415.2744013758132,7,35,5174,31281,21132,75768,5.8606368790005945,6357.580756755408
896,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb13.json,dependent,0,"(320.6, 17.784824992110547)",177.92430663433802,197,26,4128,17579,15099,33300,4.712517873000253,2842.078906106648
897,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/wa7.json,mip_gurobi,1,"(1217.4, 77.29359611248529)",458.91515589932703,204,40,3208,28622,29068,127175,27.85942602400064,5106.6873585377725
898,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb13.json,dependent,1,"(305.2, 20.6082507748717)",177.97335325952454,204,26,4128,17579,15099,33300,5.434644801000104,2842.1279527318347
899,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb9.json,random,1,"(927, 31.835514759463212)",415.3815125160198,3,35,5174,31281,21132,75768,6.956813230999615,6357.687867895615
900,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb13.json,greedy_weighted,1,"(295.6, 16.11831256676703)",179.97145387312543,-1,26,4128,17579,15099,33300,0.25571350700010953,2844.1260533454356
901,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb9.json,greedy_weighted,1,"(841.4, 28.884251764586182)",386.6556450284629,-1,35,5174,31281,21132,75768,1.310629093999523,6328.962000408059
902,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb9.json,dependent,0,"(903.6, 41.24681805909397)",381.4054030217695,134,35,5174,31281,21132,75768,12.218259679000766,6323.711758401365
903,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma14.json,dependent,0,"(134, 8.689073598491383)",93.53658581384927,236,23,1792,8413,12729,20872,2.3074812899994868,1057.6174554762429
904,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb9.json,dependent,1,"(890.4, 7.956129712366434)",381.54564088360877,130,35,5174,31281,21132,75768,12.960030586998982,6323.8519962632045
905,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma14.json,greedy_weighted,1,"(115.8, 13.311649033834989)",95.43683442266884,-1,23,1792,8413,12729,20872,0.09745188800116013,1059.5177040850624
906,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma14.json,random,1,"(153.8, 13.423859355639868)",116.16183455868185,20,23,1792,8413,12729,20872,2.5604541530010465,1080.2427042210754
907,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma14.json,greedy_weighted,0,"(139.8, 3.420526275297414)",95.43683442266884,-1,23,1792,8413,12729,20872,0.17198111499965307,1059.5177040850624
908,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma14.json,dependent,1,"(138.6, 5.941380311005179)",94.18084229623206,228,23,1792,8413,12729,20872,3.155267215999629,1058.2617119586255
909,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb13.json,mip_gurobi,1,"(298.2, 3.1144823004794873)",173.69697585128944,236,26,4128,17579,15099,33300,6.949720205000631,2837.8515753235997
910,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma14.json,mip_gurobi,0,"(136, 7.14142842854285)",91.85268035587539,267,23,1792,8413,12729,20872,2.756412460001229,1055.933550018269
911,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb13.json,mip_gurobi,0,"(306, 18.425525772688278)",173.69697585128944,236,26,4128,17579,15099,33300,8.894018398999831,2837.8515753235997
912,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb9.json,greedy_weighted,0,"(855.6, 31.572139617073788)",386.6556450284629,-1,35,5174,31281,21132,75768,1.170725523999863,6328.962000408059
913,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ma14.json,mip_gurobi,1,"(133.8, 13.917614738165444)",91.85268035587539,267,23,1792,8413,12729,20872,3.2500532510002813,1055.933550018269
914,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb6.json,dependent,0,"(1260.6, 23.07162759754933)",489.98945302681005,195,71,1804,21703,36341,151494,34.63852968999891,3516.28786720684
915,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb6.json,dependent,1,"(1308.8, 42.13905551860412)",487.42903013680575,208,71,1804,21703,36341,151494,32.89425930899961,3513.7274443168353
916,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb9.json,mip_gurobi,1,"(860.8, 22.151749366585022)",372.47093499523527,175,35,5174,31281,21132,75768,17.620655693001027,6314.777290374831
917,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb9.json,mip_gurobi,0,"(889.6, 22.33383084022981)",372.47093499523527,175,35,5174,31281,21132,75768,16.960610091999115,6314.777290374831
918,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab8.json,random,1,"(1276.8, 41.03291361821629)",502.6235422368744,7,42,3488,29345,27711,118428,4.130879673999516,5349.407586650978
919,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab8.json,random,0,"(1269.4, 23.028243528328424)",501.9750221119632,6,42,3488,29345,27711,118428,3.3022547720011066,5348.759066526067
920,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb6.json,mip_gurobi,0,"(1265.2, 44.40945845200096)",469.0111244349197,259,71,1804,21703,36341,151494,37.017156219000746,3495.3095386149494
921,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab8.json,greedy_weighted,0,"(1161, 23.769728648009426)",456.6168461746343,-1,42,3488,29345,27711,118428,0.5805974600007175,5303.400890588739
922,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab8.json,greedy_weighted,1,"(1135, 42.59694824749773)",456.6168461746343,-1,42,3488,29345,27711,118428,0.5234344199998304,5303.400890588739
923,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb6.json,mip_gurobi,1,"(1272.2, 29.819456735494025)",469.0111244349197,259,71,1804,21703,36341,151494,38.169573306999155,3495.3095386149494
924,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab8.json,dependent,0,"(1168.6, 53.25223000025445)",457.1283943670585,162,42,3488,29345,27711,118428,9.122496525000315,5303.912438781163
925,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va5.json,random,1,"(933.2, 43.66577607234297)",445.8381513274917,13,71,755,11124,39568,118582,4.243340580998847,1765.38473668911
926,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va5.json,random,0,"(961.4, 43.792693454502206)",444.4436858564623,17,71,755,11124,39568,118582,4.554915177001021,1763.9902712180806
927,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab8.json,dependent,1,"(1216.6, 45.20840629794419)",457.67543503402084,155,42,3488,29345,27711,118428,8.518160820000048,5304.4594794481245
928,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va5.json,greedy_weighted,0,"(764.2, 35.244857780958625)",358.5818481415042,-1,71,755,11124,39568,118582,0.8866785760001221,1678.1284335031226
929,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db10.json,random,0,"(781.4, 16.87601848778319)",370.58548957878446,4,26,5670,30766,18753,60556,2.679563284000324,6324.998215740217
